name,type,typecode,address,pname,cityname,adname,gcj02_lon,gcj02_lat,wgs84_lon,wgs84_lat
得乐网球(锦绣园网球场),体育休闲服务;运动场馆;网球场,80103,幸福村中路15号锦绣园公寓D座3层网球场,北京市,北京市,朝阳区,116.446206,39.93708,116.4400152,39.93571688
80中学室内室外足球场,体育休闲服务;运动场馆;足球场,80105,白家庄西里2号80中学内,北京市,北京市,朝阳区,116.457578,39.927832,116.4514192,39.92649302
财政部游泳馆,体育休闲服务;运动场馆;游泳馆,80110,三里河南三巷与三里河南横街交叉口西北50米,北京市,北京市,西城区,116.339652,39.91219,116.333491,39.9108563
风睿轮滑馆,体育休闲服务;运动场馆;溜冰场,80107,龙津路2号院1号楼泛悦坊2层,北京市,北京市,西城区,116.342856,39.876789,116.3366923,39.875451
首都医科大学-网球场,体育休闲服务;运动场馆;网球场,80103,首都医科大学内,北京市,北京市,丰台区,116.352914,39.864468,116.3467306,39.86311291
北京锦绣园游泳健身俱乐部,体育休闲服务;运动场馆;游泳馆,80110,三里屯幸福村中路锦绣园小区内,北京市,北京市,朝阳区,116.446437,39.937249,116.4402467,39.93588631
鼓楼游泳健身中心,体育休闲服务;运动场馆;游泳馆,80110,西绦胡同8号,北京市,北京市,西城区,116.390889,39.948363,116.3846428,39.94696025
鼓楼健身游泳中心,体育休闲服务;运动场馆;游泳馆,80110,鼓楼桥西绦胡同8号,北京市,北京市,西城区,116.390747,39.948395,116.3845009,39.94699232
西城文化中心网球俱乐部,体育休闲服务;运动场馆;网球场,80103,西直门内大街147号,北京市,北京市,西城区,116.367416,39.941326,116.3611964,39.93994546
浩康健身中心-游泳馆,体育休闲服务;运动场馆;游泳馆,80110,月坛街道三里河南横街1号,北京市,北京市,西城区,116.340865,39.916667,116.3347007,39.91533085
首都医科大学篮球场,体育休闲服务;运动场馆;篮球场馆,80104,德智路首都医科大学,北京市,北京市,丰台区,116.353113,39.863044,116.3469293,39.86168865
众心游泳培训俱乐部(呼家楼店),体育休闲服务;运动场馆;游泳馆,80110,东三环北路55号院世贸·宫园A座,北京市,北京市,朝阳区,116.460297,39.926647,116.4541465,39.92531439
邹阳乒乓国球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,西铁营中路1号万达广场西铁营店3层,北京市,北京市,丰台区,116.35605,39.860615,116.3498608,39.85925495
壹健身会所,体育休闲服务;运动场馆;游泳馆,80110,东三环北路55号世茂宫园A座底层B3,北京市,北京市,朝阳区,116.460547,39.92678,116.4543973,39.92544798
万国体能,体育休闲服务;运动场馆;综合体育馆,80101,西铁营万达广场三层3002-3003,北京市,北京市,丰台区,116.355246,39.860781,116.3490584,39.85942225
东湖俱乐部网球场,体育休闲服务;运动场馆;网球场,80103,东直门外大街35号东湖俱乐部,北京市,北京市,东城区,116.441707,39.941491,116.435505,39.94011962
东湖壁球馆,体育休闲服务;运动场馆;壁球场,80114,东直门外大街35号东湖别墅内,北京市,北京市,东城区,116.441599,39.941624,116.4353968,39.94025243
东湖俱乐部-游泳馆,体育休闲服务;运动场馆;游泳馆,80110,东直门外大街东湖别墅,北京市,北京市,东城区,116.4417,39.94158,116.435498,39.9402086
鹏润家园-网球场,体育休闲服务;运动场馆;网球场,80103,菜户营东街甲88号鹏润家园内(菜户营桥北),北京市,北京市,丰台区,116.34547,39.86972,116.3393015,39.86837761
万佳乒乓球俱乐部(实美校区),体育休闲服务;运动场馆;乒乓球馆,80112,百万庄大街19号(实美职业学校侧面白门),北京市,北京市,西城区,116.346743,39.928432,116.3405644,39.92708465
乐旋乒乓球(北京朝阳店),体育休闲服务;运动场馆;乒乓球馆|购物服务;购物相关场所;购物相关场所,080112|060000,十里河地铁站D口居然之家家居馆6楼乐旋乒乓连锁,北京市,北京市,朝阳区,116.459034,39.864916,116.4528875,39.86358329
中体倍力健身游泳俱乐部(三里屯店),体育休闲服务;运动场馆;游泳馆,80110,三里屯新东路10号逸盛阁B座B1层,北京市,北京市,朝阳区,116.451637,39.93795,116.4454601,39.93659763
白家庄足球场,体育休闲服务;运动场馆;足球场,80105,白家庄东里23号北京青年报大厦楼下,北京市,北京市,朝阳区,116.463661,39.927662,116.4575209,39.92633748
祥晟乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,广安门南滨河路27号院中开盛世教育广场2层(贵都国际旁),北京市,北京市,西城区,116.348244,39.881847,116.342068,39.88049905
北京工人体育馆,体育休闲服务;运动场馆;综合体育馆,80101,东四十条桥东工人体育北路,北京市,北京市,东城区,116.442266,39.932345,116.4360665,39.93097494
木樨园体校游泳馆,体育休闲服务;运动场馆;游泳馆,80110,光彩北路4号院-7,北京市,北京市,丰台区,116.410331,39.852627,116.4040966,39.85122707
东丽温泉家园体育馆,体育休闲服务;运动场馆;综合体育馆,80101,马家堡路88号东丽温泉小区内,北京市,北京市,丰台区,116.384476,39.854726,116.3782463,39.85333154
体育馆(马家堡东路),体育休闲服务;运动场馆;综合体育馆,80101,市南三环洋桥马家堡东路甲88号东丽温泉家园内,北京市,北京市,丰台区,116.384454,39.854731,116.3782243,39.85333656
永承网球俱乐部(光彩店),体育休闲服务;运动场馆;网球场,80103,光彩体育馆,北京市,北京市,丰台区,116.413383,39.852879,116.4071504,39.85148032
篮球公园,体育休闲服务;运动场馆;篮球场馆,80104,[],北京市,北京市,朝阳区,116.460044,39.912235,116.4538946,39.9109024
东丽温泉游泳馆,体育休闲服务;运动场馆;游泳馆,80110,马家堡路88号东丽温泉小区内(洋桥南),北京市,北京市,丰台区,116.383767,39.854781,116.3775379,39.85338708
动因运动空间网球馆(万芳亭店),体育休闲服务;运动场馆;网球场,80103,南三环西路甲3号(近万芳亭公园),北京市,北京市,丰台区,116.373332,39.857809,116.3671143,39.85642498
万芳亭网球馆,体育休闲服务;运动场馆;网球场,80103,南三环西路甲3号(近万芳亭公园),北京市,北京市,丰台区,116.373332,39.857809,116.3671143,39.85642498
皇家马德里足球俱乐部,体育休闲服务;运动场馆;足球场,80105,光华路1号北京嘉里中心南楼30层3021,北京市,北京市,朝阳区,116.460438,39.913922,116.4542896,39.91259026
北京市网球运动管理中心,政府机构及社会团体;政府机关;省直辖市级政府及事业单位|体育休闲服务;运动场馆;综合体育馆,130102|080101,光彩路一号院号楼,北京市,北京市,丰台区,116.413303,39.851802,116.4070705,39.85040335
万芳亭草地网球练习场,体育休闲服务;运动场馆;网球场,80103,南三环西路甲3号,北京市,北京市,丰台区,116.372883,39.857551,116.366666,39.85616751
足球世界,体育休闲服务;运动场馆;足球场,80105,工人体育场,北京市,北京市,朝阳区,116.447159,39.930515,116.4409714,39.92915396
东方花园饭店-乒乓球室,体育休闲服务;运动场馆;乒乓球馆,80112,东直门南大街6号东方花园饭店B2层,北京市,北京市,东城区,116.43476,39.93801,116.4285442,39.93662785
北京工人体育场,体育休闲服务;运动场馆;综合体育馆,80101,工人体育场北路(三里屯附近),北京市,北京市,朝阳区,116.447122,39.930833,116.4409342,39.92947188
冠懿乒乓球体能馆,体育休闲服务;运动场馆;乒乓球馆,80112,贾家花园3号院12号楼底商,北京市,北京市,丰台区,116.414923,39.851601,116.4086917,39.85020319
北京市网球运动管理中心室外网球场,体育休闲服务;运动场馆;网球场,80103,光彩路1号院内,北京市,北京市,丰台区,116.411981,39.851232,116.4057477,39.84983278
舒体游泳健身,体育休闲服务;运动场馆;游泳馆,80110,东直门内大街15号,北京市,北京市,东城区,116.427131,39.941333,116.420902,39.93994108
O2游泳健身,体育休闲服务;运动场馆;游泳馆,80110,马家堡东路71号(原合盛居饭店),北京市,北京市,丰台区,116.386492,39.852592,116.3802609,39.85119623
颐和园昆明湖冰场,体育休闲服务;运动场馆;滑雪场,80106,颐和园昆明湖,北京市,北京市,海淀区,116.274484,39.994647,116.2684357,39.9934161
北京颐和安缦酒店-乒乓球,体育休闲服务;运动场馆;乒乓球馆,80112,颐和园宫门前街1号颐和安缦B1层,北京市,北京市,海淀区,116.28211,39.999309,116.2760528,39.99806998
国际关系学院篮球场,体育休闲服务;运动场馆;篮球场馆,80104,坡上村12号,北京市,北京市,海淀区,116.287314,40.002479,116.2812494,40.00123341
国际关系学院-体育馆(海淀区红十字会大有庄卫生站东南),体育休闲服务;运动场馆;综合体育馆,80101,青龙桥,北京市,北京市,海淀区,116.28662,40.004675,116.2805562,40.00343022
尧阳游泳健身会所(御园汇店),体育休闲服务;运动场馆;游泳馆,80110,厢红旗路御园汇地下一层,北京市,北京市,海淀区,116.255965,39.999967,116.2499248,39.99874677
华体登临游泳俱乐部,体育休闲服务;运动场馆;游泳馆,80110,西苑活动中心,北京市,北京市,海淀区,116.293427,39.993435,116.287354,39.99218127
随峰奔跑篮球俱乐部,体育休闲服务;运动场馆;篮球场馆,80104,远大路1号居然之家建筑材料馆二楼,北京市,北京市,海淀区,116.296476,39.996927,116.2903974,39.99566853
军事体育训练中心八一篮球队,体育休闲服务;运动场馆;篮球场馆,80104,红山路,北京市,北京市,海淀区,116.266279,40.017348,116.2602338,40.01612245
弘翔乒乓球馆,体育休闲服务;运动场馆;乒乓球馆,80112,天秀路10号建设大学一号楼负一层,北京市,北京市,海淀区,116.277913,40.019229,116.2718582,40.01799369
建设大学体育馆,体育休闲服务;运动场馆;综合体育馆,80101,天秀北路建设大学1号楼四层,北京市,北京市,海淀区,116.277663,40.019367,116.2716084,40.01813193
海淀公园体育中心,体育休闲服务;运动场馆;综合体育馆,80101,新建宫门路2号海淀公园管理处东边,北京市,北京市,海淀区,116.292759,39.983938,116.2866883,39.98268564
华文青少年足球俱乐部(海淀公园校区),体育休闲服务;运动场馆;足球场,80105,海淀公园体育中心,北京市,北京市,海淀区,116.293344,39.984275,116.2872723,39.98302177
天秀游泳健身会所(农大西校区店),体育休闲服务;运动场馆;游泳馆,80110,天秀路秀花园古月园B区26号楼,北京市,北京市,海淀区,116.272001,40.021523,116.2659514,40.02029308
惊力体育(海淀公园),体育休闲服务;运动场馆;溜冰场,80107,海淀公园东门,北京市,北京市,海淀区,116.298518,39.988177,116.2924368,39.98691569
古月园小区天秀花园篮球馆,体育休闲服务;运动场馆;篮球场馆,80104,农大南路天秀花园古月园26号楼,北京市,北京市,海淀区,116.272289,40.021435,116.2662392,40.02020484
悦动游泳馆,体育休闲服务;运动场馆;游泳馆,80110,天秀路9-5号(龙背村路北),北京市,北京市,海淀区,116.270762,40.021396,116.2647134,40.02016709
动网(天秀花园健身游泳俱乐部),体育休闲服务;运动场馆;游泳馆,80110,东田运动,北京市,北京市,海淀区,116.272001,40.021457,116.2659514,40.02022708
天秀游泳馆,体育休闲服务;运动场馆;游泳馆,80110,天秀花园古月园26号楼,北京市,北京市,海淀区,116.272423,40.021477,116.2663731,40.02024673
悦动全民体育中心,体育休闲服务;运动场馆;综合体育馆,80101,天秀路9-5号,北京市,北京市,海淀区,116.269461,40.0214,116.2634133,40.02017208
优肯篮球俱乐部(天秀馆),体育休闲服务;运动场馆;篮球场馆,80104,天秀花园古月园内,北京市,北京市,海淀区,116.272434,40.021592,116.2663841,40.02036171
中关村体育场,体育休闲服务;运动场馆;综合体育馆,80101,北四环西路31号(保福寺桥西),北京市,北京市,海淀区,116.322834,39.986368,116.3167021,39.98506337
北京清荣足球俱乐部(中关村校区),体育休闲服务;运动场馆;足球场,80105,中关村体育场,北京市,北京市,海淀区,116.322983,39.986237,116.3168507,39.98493209
北京体育大学网球综合训练馆,体育休闲服务;运动场馆;网球场,80103,圆明园东路1号北京体育大学,北京市,北京市,海淀区,116.316258,40.022204,116.3101363,40.02091023
随峰奔跑青少年篮球中心(居然金源校区),体育休闲服务;运动场馆;篮球场馆,80104,远大路1号-居然之家(金源店)-天猫智能家居馆B1层中庭,北京市,北京市,海淀区,116.288644,39.96019,116.2825828,39.95894436
A-one跆拳道,体育休闲服务;运动场馆;综合体育馆,80101,世纪金源北面的金源时代商务中心B区写字楼10楼1008,北京市,北京市,海淀区,116.289273,39.960161,116.2832108,39.95891451
中国人民大学篮球场,体育休闲服务;运动场馆;篮球场馆,80104,中关村大街59号中国人民大学,北京市,北京市,海淀区,116.310017,39.969553,116.3039154,39.96827291
中国人民大学世纪馆,体育休闲服务;运动场馆;综合体育馆,80101,"中关村大街59号人民大学内(西门进直走300米,世纪馆地下二层)",北京市,北京市,海淀区,116.310788,39.969628,116.3046848,39.96834652
嗨翻童年俱乐部(金源店),体育休闲服务;运动场馆;综合体育馆,80101,金源购物中心西区六楼青苗荟E30电梯直达,北京市,北京市,海淀区,116.285672,39.958766,116.2796152,39.9575243
雪乐山室内滑雪(金源店),体育休闲服务;运动场馆;滑雪场,80106,远大路一号世纪金源购物中心E27通道地下一层(麦当劳后转),北京市,北京市,海淀区,116.287865,39.958886,116.2818051,39.95764146
北京体育大学体育馆附馆,体育休闲服务;运动场馆;综合体育馆,80101,信息路48号北京体育大学内,北京市,北京市,海淀区,116.319335,40.020757,116.3132066,40.01945752
永泰福朋喜来登酒店游泳馆,体育休闲服务;运动场馆;游泳馆,80110,远大路25号永泰福朋喜来登酒店B1,北京市,北京市,海淀区,116.279639,39.957447,116.27359,39.95621245
世尧(幼教)篮球俱乐部(金源校区),体育休闲服务;运动场馆;篮球场馆,80104,远大路1号世纪金源购物中心F6,北京市,北京市,海淀区,116.28791,39.958727,116.28185,39.9574824
红人运动俱乐部-乒乓球馆,体育休闲服务;运动场馆;乒乓球馆,80112,远大路世纪金源购物中心E24电梯6层,北京市,北京市,海淀区,116.290092,39.959205,116.2840287,39.95795742
